alu_customer_number,alu_customer_account_code,alu_customer_account_name,alu_financial_customer_group_code,alu_financial_customer_group_name,alu_legal_name,created_date,created_user,modified_date,modified_user,nokia_account_id,nokia_legal_account_name,x_mark,x_mark_err
1000020863,CHNW457,CHINA UNICOM-CN-GUANGDONG,CXQV9,CHINA UNICOM-GD-CHN,CHINA UNITED TELECOMMUNICATIONS CORPORATION LIMITED GUANGDONG-HEYUAN BRANCH,1518266720000000,,1518266720000000,,301000101,China Unicom Guangdong Branch,,
1000028626,AGO9997,ENTERPRISE AGO,C0535,ENTERPRISE AGO,ANGOLA BUSINESS MANAGEMENT CONTAINER,1519213588000000,,1519213588000000,,301000001,Deactivated fALU Prospects,,
1000022201,USAU724,TEPS OTHER-USA,CXP10,TEPS OTHER-USA,RINCON TECHNOLOGY INC,1518266720000000,,1518266720000000,,301006868,"Rincon Technology, Inc.",true,
1000036060,UKRV514,EMEA NATIONAL SP UKR,CXPOL,EMEA NATIONAL SP UKR,UKRAINE BUSINESS MANAGEMENT CONTAINER,1519213588000000,,1519213588000000,,301000001,Deactivated fALU Prospects,,
1000006744,ZAFV039,IPS-ENE-ZAF,CXP70,VM UTILITIES-ZAF,REUTECH SOLUTIONSA DIVISION OF REUTECH LTD,1518266720000000,,1518266720000000,,301004530,RDL Technologies (Pty) Ltd,true,
1000009830,USAW680,TEPS GOVERNMENT-INDIRECT-USA,CXQDK,TEPS GOVERNMENT-INDIRECT-USA,LEGACY COMMUNICATIONS INC,1518266720000000,,1518266720000000,,301008670,Legacy Communications Inc.,true,
1000055845,USAA89D,NON TRADE-USA,CXILO,NON TRADE-USA,RAND TECHNOLOGY INC,1518266720000000,,1518266720000000,,301003842,NON TRADE NAM Customers,true,
1000052302,USAW027,TXLE EAST-USA,CXPYH,TXLE EAST-USA,ARRIS TECHNOLOGY INC,1518266720000000,,1518266720000000,,301002476,ARRIS Technology Inc.,true,
1000047679,VIRX623,AT&T MOBILITY-VIR,CXR13,AT&T MOBILITY-VIR,AT&T MOBILITY USVI INC DBA AT&T MOBILITY,1518266720000000,,1518266720000000,,301001230,AT&T Mobility USVI Inc DBS AT&T Mobility,true,
1000004880,FRA1422,THALES-FRA,CXQAT,VM PUBLIC SECTOR-CHAN-FRA,THALES,1518266720000000,,1518266720000000,,301004430,Thales Communications & Security S.A.S.,,
1000068028,INDV893,RELIANCE JIO INFOCOMM-IND,CXPQJ,RELIANCE JIO INFOCOMM-IND,RELIANCE CORPORATE IT PARK LTD,1518266720000000,,1518266720000000,,301006285,Reliance Corporate IT Park Limited,,
1000029405,USA9998,OTHER SERV. PROVIDERS-USA,CUSA8,OTHER SERV. PROVIDERS-USA,"AMEDIA NETWORKS, INC.",1518266720000000,,1518266720000000,,301033222,"Amedia Networks, Inc.",true,
1000026998,MEXZZZ5,INTERCO CONSO-MEX,CZZZ5,INTERCO CONSO,"RADIO FREQUENCY SYSTEMS DE MEXICO, S.A. DE C.V.",1518266720000000,,1518266720000000,,301000002,Account ID for Internal Customers,,
1000043707,DNKW265,UTIL-DNK-21+ PASS 2,CXQC1,VM UTILITIES-CHAN-DNK,NETNORDIC SOLUTIONS  A/S,1518266720000000,,1518266720000000,,301006652,Netnordic Denmark A/S,true,
1000065219,FINU283,IPS-TRAN-FI,CXPEM,VM TRANSPORT-FIN,VTT TECHNICAL RESEARCH CENTRE OF FINLAND LTD,1518266720000000,,1518266720000000,,301002932,DNW Customers Finland,,
1000017671,FRAT851,NON TRADE-FR,C8519,NON TRADE-FRA,ALCATEL THALES III-V LAB GIE,1518266720000000,,1518266720000000,,301002301,NON TRADE EUR Customers,,
1000001777,UKR0021,UKRAINIAN HIGH TECHNOLOGIES,C0888,OTHER SERV. PROVIDERS-UKR,UKRAINIAN HIGH TECHNOLOGY LTD,1518266720000000,,1518266720000000,,301034280,Ukrainian High Technology Ltd,true,
1000019119,POL0069,HEWLETT PACKARD-POL,C0314,HEWLETT PACKARD-GOVT-POL,HEWLETT-PACKARD POLSKA SP Z O.O.,1518266720000000,,1518266720000000,,301030837,Hewlett-Packard Polska Sp. z o.o.,true,
1000030259,BRA9997,ENTERPRISE-BRA,CBRA7,ENTERPRISE-INDIRECT-BRA,JAGUARI COMERCIAL E AGRICOLA LTDA,1518266720000000,,1518266720000000,,301032139,Jaguari,true,
1000062703,KORX350,TXLE-INDIRECT-KOR,CXQPA,TXLE-INDIRECT-KOR,"DK UNC CO., LTD.",1518266720000000,,1518266720000000,,301034704,Dk Unc Co Ltd,true,
NBR1179,,,,,NBR1179,1519213588000000,,1519213588000000,,NBR1179,NBR1179,true,
1000010576,RUS5207,GOLDEN TELECOM / GTI,C5207,VEON-RUS,CJSC SAMARA TELECOM,1518266720000000,,1518266720000000,,301033970,Cjsc Samara Telecom,true,
1000042348,SVK0006,"DATALOCK, A.S.",CXQEA,OTHER TECH. XTRA LARGE ENT.-CHAN-SVK,ATOS IT SOLUTIONS AND SERVICES SRO.,1518266720000000,,1518266720000000,,301030167,Atos It Solutions And Services Sro.,true,
1000041124,BRA9997,ENTERPRISE-BRA,CBRA7,ENTERPRISE-INDIRECT-BRA,RAPIDAO COMETA LOGISTICA E TRANSPORTE S/A,1518266720000000,,1518266720000000,,301032329,Rapidao Cometa,,
1000022776,BRAV998,TXLE-BRA,CXPYC,TXLE-BRA,FLEURY S.A.,1518266720000000,,1518266720000000,,301007201,Fleury S.A.,true,
1000064590,USA4617,VERIZON WIRELESS,CXPQH,VERIZON WIRELESS-USA,VERIZON BUSINESS PURCHASING LLC,1518266720000000,,1518266720000000,,301002271,Verizon Wireless Inc.,,
1000045587,USAV328,TEPS GOVERNMENT-USA,CXPCG,TEPS GOVERNMENT-USA,CITY OF BOCA RATON,1518266720000000,,1518266720000000,,301001922,City of Boca Raton,true,
1000064308,IND0118,IDEA CELLULAR LTD,CXQWL,IDEA-IND,IDEA CELLULAR LIMITED,1518266720000000,,1518266720000000,,301002201,Idea Cellular Limited,,
301002439,,,,,"Avion Systems, Inc.",1519213588000000,,1519213588000000,,301002439,"Avion Systems, Inc.",true,
1000011176,DEUQ456,IPS-DEU-PSGA-DEU,CXP8K,VM PUBLIC SECTOR-DEU,VERGABESTELLE DER BUNDESSTELLE FUER FERNMELDESTATISTIK,1518266720000000,,1518266720000000,,301031906,Vergabestelle Der Bu,true,
1000014586,ESPU217,IPS-OTHER TRANSPORT-ES,CXPEK,VM TRANSPORT-ESP,UTE A.O.G.,1518266720000000,,1518266720000000,,301006344,UTE ABI Corredor Norte,,
1000060572,NGA0010,GOVERNMENT OFFICES / MINISTRIES OF NIGERIA,CXPAX,VM PUBLIC SECTOR-NGA,LAGOS STATE GOVERNMENT,1518266720000000,,1518266720000000,,301000551,Lagos State Government,true,
1000031345,PERW814,VM OIL AND GAS-INDIRECT-PER,CXQCU,VM OIL AND GAS-INDIRECT-PER,ISI MUSTANG PERU S.A.C.,1518266720000000,,1518266720000000,,301006768,Isi Mustang Peru S.A.C.,true,
1000062037,RUSX177,VM OIL AND GAZ-CHAN -RUS,CXQAK,VM OIL AND GAS-CHAN-RUS,OCS-CENTER LTD.,1518266720000000,,1518266720000000,,301033027,Ocs-Center Ltd.,true,
1000029456,USA9998,OTHER SERV. PROVIDERS-USA,CUSA8,OTHER SERV. PROVIDERS-USA,SONICWALL INC,1518266720000000,,1518266720000000,,301033625,Sonicwall Inc,true,
1000038178,URY9997,ENTERPRISE-URY,C0712,ENTERPRISE-INDIRECT-URY,DECOSTAR S.A.,1518266720000000,,1518266720000000,,301032274,Decostar S.A.,true,
1000059143,RUS4334,GAZPROM,CXPTF,VM OIL AND GAS-RUS,JSC GAZPROM-NEFT,1518266720000000,,1518266720000000,,301030981,JSC Gazprom-Neft,true,
1000022261,THA9997,HOTH-THA,C0699,HOTH-THA,SANMINA-SCI SYSTEMS (THAILAND) LTD.,1518266720000000,,1518266720000000,,301033852,Sanmina-Sci Systems (Thailand) Ltd.,true,
1000043561,USAV646,TEPS UTILITIES-USA,CXP6Q,TEPS UTILITIES-USA,JASPER-NEWTON ELECTRIC COOPERATIVE,1518266720000000,,1518266720000000,,301008596,Jasper-Newton Electric Cooperative,true,
301002739,,,,,Reg.Op.-TC East Azarbaijan Iran,1519213588000000,,1519213588000000,,301002739,Reg.Op.-TC East Azarbaijan Iran,true,
1000068288,CANX395,TEPS OTHER-INDIRECT-CAN,CXQR7,TEPS OTHER-INDIRECT-CA,SIGHT N SOUND DESIGN INC.,1519213588000000,,1519213588000000,,301036635,Sight N Sound Design Inc.,true,
301001494,,,,,Versatel Breisnet GmbH,1519213588000000,,1519213588000000,,301001494,Versatel Breisnet GmbH,true,
1000005559,DEUU271,IPS-TRAN-DE,CXPEA,VM TRANSPORT-DEU,BOMBARDIER TRANSPORTATION GMBH,1518266720000000,,1518266720000000,,301035944,Bombardier Transportation GmbH,true,
1000014291,CHNW492,CHINA TELECOM-CN-JIANGXI,CXQU3,CHINA TELECOM-JX-CHN,CHINA TELECOM CORPORATION LIMITED JIANGXI - YICHUN BRANCH,1518266720000000,,1518266720000000,,301000322,Jiangxi Telecom Co. Ltd,,
301023825,,,,,Everything Everywhere Limited (BSS),1519213588000000,,1519213588000000,,301023825,Everything Everywhere Limited (BSS),true,
301002070,,,,,Hutchison CAT Wireless MultiMedia Limite,1519213588000000,,1519213588000000,,301002070,Hutchison CAT Wireless MultiMedia Limite,true,
1000067033,IND0005,BHARTI,C5002,BHARTI-IND,BHARTI AIRTEL LIMITED MEGHALAYA,1518266720000000,,1518266720000000,,301002200,Bharti Airtel Ltd.,,
1000058330,CHLX207,VM OIL AND GAS-INDIRECT-CHL,CXQNK,VM OIL AND GAS-INDIRECT-CHL,INVENSYS SYSTEMS CHILE LTDA.,1518266720000000,,1518266720000000,,301007280,Invensys Systems Chile Ltda.,true,
1000053123,USAQ427,REGIONALS-USA,CXPYK,REGIONALS-USA,NORVADO,1518266720000000,,1518266720000000,,301003297,Norvado,true,
1000055457,ROUX674,CHANNEL DRP ROU,CXPQ3,EMEA CHANNEL-ROU,OMNILOGIC SRL,1518266720000000,,1518266720000000,,301031387,Omnilogic SRL,true,
1000029831,PRTW233,TXLE-PRT-21+ PASS 2,CXQ5P,OTHER TECHNICAL XTRA LARGE ENTERPRISE-PRT,BPN CREDITO - INSTITUICAO FINANCEIRA DE CREDITO SA,1518266720000000,,1518266720000000,,301030277,Bpn Credito,true,
1000068750,USAX924,TXLE WEST WSCL-USA,CXR8G,TXLE WEST WSCL-USA,RAZZOLINK,1524298866000000,CLOUDEDH,1524288074000000,CLOUDEDH,301037018,Razzolink,true,
301005125,,,,,"FMC, sistemski integrator d.o.o.",1519213588000000,,1519213588000000,,301005125,"FMC, sistemski integrator d.o.o.",true,
1000068198,USAW949,AMAZON-USA,CXQHB,AMAZON-USA,TWITCH INTERACTIVE INC,1518266720000000,,1518266720000000,,301036535,Twitch Interactive Inc,true,
1000064373,BRA9998,OTHER SERV. PROVIDERS-BRA,CBRA8,OTHER SERV. PROVIDERS-BRA,NEXTEL TELECOMUNICACOES LTDA,1518266720000000,,1518266720000000,,301003097,Nextel Telecomunicaes Ltda,,
1000048884,USAU724,TEPS OTHER-USA,CXP10,TEPS OTHER-USA,COMMUNITY TRANSIT,1518266720000000,,1518266720000000,,301002555,Community Transit,true,
1000018873,BRAX393,HOTH-INDIRECT-BRA,CXQQE,HOTH-INDIRECT-BRA,MERCATEL TELEFONIA TECNICA REPRES LTDA.,1518266720000000,,1518266720000000,,301008750,Mercatel Telefonia Tecnica Repres Ltda.,true,
1000063730,IDNV201,TEPS PUB-ID,CXP9H,TEPS GOVT-IDN,UNIVERSITAS LAMBUNG MANGKURAT,1519213588000000,,1519213588000000,,301036601,UNIVERSITAS LAMBUNG MANGKURAT,true,
1000067623,USAU724,TEPS OTHER-USA,CXP10,TEPS OTHER-USA,TEST WITH PAULA,1518266720000000,,1518266720000000,,301035929,Test with Paula,true,
1000023795,RUS9998,OTHER SERV. PROVIDERS-RUS,CRUS8,OTHER SERV. PROVIDERS-RUS,OJSC ELVIS-PLUS,1518266720000000,,1518266720000000,,301031351,OJSC Elvis-Plus,true,
1000060485,AUSX228,TXLE-INDIRECT-AUS,CXQO5,TXLE-INDIRECT-AUS,ACCUCOM SYSTEMS INTEGRATION PTY LTD,1518266720000000,,1518266720000000,,301007598,Accucom Systems Integration Pty. Ltd.,true,
1000048815,USAQ427,REGIONALS-USA,CXPYK,REGIONALS-USA,UNITI FIBER LLC,1518266720000000,,1518266720000000,,301003187,Uniti Fiber LLC,true,
1000062784,BRA0007,TELEFONICA-SP,C4098,TELEFONICA-SP-BRA,TELEFONICA BRASIL S.A.,1518266720000000,,1518266720000000,,301000410,Telefnica Brasil S.A.,,
1000046008,BLZ99CM,NON TRADE-BLZ,CXIH7,NON TRADE-BLZ,SUNTRADE INTERNATIONAL LIMITED,1518266720000000,,1518266720000000,,301000595,NON TRADE LAT Customers,,
1000039118,COLW163,O&G-INDIRECT-COL,CXQ34,O&G-INDIRECT-COL,UNION FENOSA UFINET,1518266720000000,,1518266720000000,,301009609,Union Fenosa Ufinet,true,
1000016155,USAV646,TEPS UTILITIES-USA,CXP6Q,TEPS UTILITIES-USA,PACIFICORP,1518266720000000,,1518266720000000,,301008997,Pacificorp,,
1000028113,NLD0300,GREYHOUSE B.V.,CXQA4,OTHER TECHNICAL XTRA LARGE ENTERPRISE-NLD,GREYHOUSE B.V.,1518266720000000,,1518266720000000,,301009996,Greyhouse B.V.,true,
1000067814,IRNX432,OTHER SERV. PROVIDERS-MCCI-IRN,CXQXT,OTHER SERV. PROVIDERS-MCCI-IRN,PARSIAN BANK,1518266720000000,,1518266720000000,,301036121,Parsian Bank,true,
301012999,,,,,T-Helper (ON),1519213588000000,,1519213588000000,,301012999,T-Helper (ON),true,
1000029959,FRA1548,SFR FRANCE,C4307,SFR-FRA,OPCALIA,1518266720000000,,1518266720000000,,301006642,Opcalia,true,
1000023896,MEXW164,TXLE-MEX,CXQ35,TXLE-MEX,"EDENRED MEXICO, S.A. DE C.V.",1518266720000000,,1518266720000000,,301007147,"Edenred Mexico, S.A. de C.V.",true,
1000068456,INDV204,TEPS PUB-IN,CXP76,TEPS GOVT-IND,TAMIL NADU ARASU CABLE TV CORPORATION LTD.,1522041250000000,,1522041250000000,,301036814,TAMIL NADU ARASU CABLE TV CORPORATI,true,
1000037947,POLV382,URZAD MARSZALKOWSKI WOJ. MALOPOLSKI EGO,CXPB9,VM PUBLIC SECTOR-POL,URZAD MARSZALKOWSKI WOJ. MALOPOLSKI EGO,1518266720000000,,1518266720000000,,301031889,Urzad Marszalkowski,,
1000048723,CHNW466,CHINA UNICOM-CN-SICHUAN,CXQVI,CHINA UNICOM-SC-CHN,"CHINA UNITED TELECOMMUNICATIONS CORPORATION LIMITED, LUZHOU BRANCH",1518266720000000,,1518266720000000,,301000086,China Unicom Sichuan Branch,,
1000014925,SAU0026,GOVERNMENT OFFICES / MINISTRIES OF SAUDI ARABIA,CXPBL,VM PUBLIC SECTOR-SAU,GOVERNMENT OF SAUDI ARABIA,1518266720000000,,1518266720000000,,301006567,Government Of Saudi Arabia,true,
1000024765,NOR0221,NETWORK NORWAY AS,CXQGR,EMEA NATIONAL SP-ICEN-SWE,NETWORK NORWAY AS,1518266720000000,,1518266720000000,,301002937,Network Norway AS,true,
1000068466,DEUXXBW,END CUSTOMERS BWEB IN GERMANY,CDEBW,END CUSTOMERS BWEB IN GERMANY,SMOKE TEST EC PROSPECT,1522041250000000,,1522041250000000,,301034720,EUR End Customers,true,
1000019271,ITA0040,TISCALI,C0797,OTHER SERV. PROVIDERS-ITA,TISCALI ITALIA S.P.A.,1518266720000000,,1518266720000000,,301006729,Tiscali Italia S.p.A.,true,
1000059184,USAV328,TEPS GOVERNMENT-USA,CXPCG,TEPS GOVERNMENT-USA,CITY OF DETROIT,1518266720000000,,1518266720000000,,301033305,City of Detroit,true,
1000064356,BRA9998,OTHER SERV. PROVIDERS-BRA,CBRA8,OTHER SERV. PROVIDERS-BRA,NEXTEL TELECOMUNICACOES LTDA,1518266720000000,,1518266720000000,,301003097,Nextel Telecomunicaes Ltda,,
1000069122,BRAX393,HOTH-INDIRECT-BRA,CXQQE,HOTH-INDIRECT-BRA,COMERCIAL CONECTE SEM FIO LTDA,1524298866000000,CLOUDEDH,1524288074000000,CLOUDEDH,301037174,COMERCIAL CONECTE SEM FIO LTDA,true,
1000005013,MYSV517,MAXIS-MYS,CXPQD,MAXIS-MYS,MAXIS COMMUNICATIONS BHD,1518266720000000,,1518266720000000,,301002169,Maxis Communications Berhad,,
1000057006,GRCU301,VM TRANSPORT-GRC,CXPEY,VM TRANSPORT-GRC,ALSTHOM HELLAS S.A.,1518266720000000,,1518266720000000,,301030092,Alsthom Hellas S.A.,true,
1000037341,USAV646,TEPS UTILITIES-USA,CXP6Q,TEPS UTILITIES-USA,PULSE BROADBAND,1518266720000000,,1518266720000000,,301009170,Pulse Broadband,true,
1000012092,CHN9999,OTHER CUSTOMERS IN CHINA,CCHN9,OTHER CUSTOMERS IN CHINA,CHINA NETWORK COMMUNICATIONS GROUP CORPORATION,1518266720000000,,1518266720000000,,301000108,China Unicom Fujian Branch,,
1000065308,FRAX746,TXLE IOT-FRA,CXR3U,TXLE IOT-FRA,ST-ERICSSON (FRANCE) SAS,1518266720000000,,1518266720000000,,301003258,IOT Customers US,,
1000041867,BRAW816,VM PUBLIC SECTOR-INDIRECT-BRA,CXQCW,VM PUBLIC SECTOR-INDIRECT-BRA,POLICIA CIVIL DO ESTADO DE SAO PAULO,1518266720000000,,1518266720000000,,301009065,Policia Civil do Estado de Sao Paulo,true,
1000018823,BRAV874,VM-UTIL-BRA,CXP26,VM UTILITIES-BRA,FURNAS CENTRAIS ELETRICAS S/A,1518266720000000,,1518266720000000,,301000149,Furnas Centrais Eletricas S.A.,,
1000026537,USA4394,CENTURYLINK-USA,C4394,CENTURYLINK-USA,QWEST WIRELESS LLC,1518266720000000,,1518266720000000,,301002383,Qwest Communications International Inc.,,
1000067017,USAW027,TXLE EAST-USA,CXPYH,TXLE EAST-USA,OE SOLUTIONS AMERICA INC.,1518266720000000,,1518266720000000,,301035363,OE Solutions America Inc.,true,
NKR80SP,,,,,Nokia Siemens Networks Korea Ltd.,1519213588000000,,1519213588000000,,NKR80SP,Nokia Siemens Networks Korea Ltd.,true,
1000039339,SAUW651,VM TRAN_CHAN_SAU,CXQBT,VM TRANSPORT-CHAN-SAU,ANSALDO SAUDI ARABIA,1518266720000000,,1518266720000000,,301009719,Ansaldo Saudi Arabia,true,
1000051475,INDA821,RELIANCE-IND,C4681,RELIANCE-IND,RELIANCE COMMUNICATIONS INFRASTRUCTURE LIMITED,1518266720000000,,1518266720000000,,301002198,Reliance Communications Limited,,
1000047113,MNG9998,OTHER SERV. PROVIDERS-MNG,C0827,OTHER SERV. PROVIDERS-MNG,MOBINET LLC,1518266720000000,,1518266720000000,,301008821,Mobinet LLC,true,
1000028179,CRI0014,TXLE-DIRECT-CRI,C0568,TXLE-DIRECT-CRI,BANCO NACIONAL DE COSTA RICA,1518266720000000,,1518266720000000,,301032108,Banco Nacional,true,
1000043835,CANU253,TEPS TRANSPORTATION-CAN,CXPDT,TEPS TRANSPORTATION-CAN,NEW BRUNSWICK DEPARTEMENT OF TRANSP ORTATION,1518266720000000,,1518266720000000,,301032734,New Brunswick Depart,true,
1000016958,CHNW451,CHINA UNICOM-CN-HEBEI,CXQV4,CHINA UNICOM-HEB-CHN,CHINA UNITED TELECOMMUNICATIONS CORPORATION LIMITED HEBEI - XINGTAI BRANCH,1518266720000000,,1518266720000000,,301000092,China Unicom Hebei Branch,,
1000068006,CHNX474,GCHN OTH CT TOWER,CXQVN,CHINA TOWER-CHN,"CHINA TOWER CORPORATION, JIANGXI BRANCH",1518266720000000,,1518266720000000,,301036368,"China Tower Corporation, Jiangxi",true,
1000001046,GBRZZZ5,INTERCO CONSO-GBR,CZZZ5,INTERCO CONSO,ALCATEL UK LIMITED,1518266720000000,,1518266720000000,,301000002,Account ID for Internal Customers,,
301000456,,,,,Thai Mobile JV Company Ltd.,1519213588000000,,1519213588000000,,301000456,Thai Mobile JV Company Ltd.,true,
1000060397,BHRA77L,SAUDI TELECOM COMPANY (STC)-BHR,CXE39,SAUDI TELECOM COMPANY (STC)-BHR,VIVA BAHRAIN BSC,1518266720000000,,1518266720000000,,301006346,VIVA Bahrain BSC,true,
1000058235,MEXV644,VM UTIL MEX,CXP1H,VM UTILITIES MEX,SM OPTICS,1519213588000000,,1519213588000000,,301000001,Deactivated fALU Prospects,,
1000030330,MEXA9B5,NON TRADE-MEX,CXIJY,NON TRADE-MEX,HERNAN HERNANDEZ AMEZCUA,1518266720000000,,1518266720000000,,301000595,NON TRADE LAT Customers,,
1000068351,FINX694,OTHER TXLE FIN,CXQ5H,OTHER TECHNICAL XTRA LARGE ENTERPRISE-FIN,OP-POHJOLA GROUP (FINLAND),1519213588000000,,1519213588000000,,301036711,OP-Pohjola Group (Finland),true,
1000028659,MKD9997,ENTERPRISE MKD,C0640,ENTERPRISE MKD,MACEDONIA BUSINESS MANAGEMENT CONTAINER,1519213588000000,,1519213588000000,,301000001,Deactivated fALU Prospects,,
1000066878,USAW699,LGS DIRECT USA,CXR3Z,LGS DIRECT USA,G3 TECHNOLOGIES INCORPORATED,1519213588000000,,1519213588000000,,301002420,G3 Technologies Incorporated,true,
1000026164,USAW027,TXLE EAST-USA,CXPYH,TXLE EAST-USA,FORSYTHE TECHNOLOGY INC,1518266720000000,,1518266720000000,,301035845,CARES Contracts TXLE East,,
1000049552,TJK9998,OTHER SERV. PROVIDERS-TJK,C0878,OTHER SERV. PROVIDERS-TJK,LLC BABILON-T,1518266720000000,,1518266720000000,,301031073,LLC Babilon-T,true,
1000046614,TUR9999,OTHER CUSTOMERS IN TURKEY,CTUR9,OTHER CUSTOMERS IN TURKEY,HUAWEI TELEKOMUNIKASYON DIS TICARET,1518266720000000,,1518266720000000,,301030861,Huawei Telekomunikasyon Dis Ticaret,true,
1000014509,RUS9997,ENTERPRISE-RUS,CRUS7,ENTERPRISE-RUS,LLC STEP LOGIC,1518266720000000,,1518266720000000,,301003926,StepLogic (Svyazinvest),true,
1000027041,MEX0040,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,CXP77,VM PUBLIC SECTOR-MEX,APOYO PARA EL RESCATE DE AUTOPISTAS CONCESIONADAS FARAC 1936,1518266720000000,,1518266720000000,,301008277,Farac,,
1000037318,USAV328,TEPS GOVERNMENT-USA,CXPCG,TEPS GOVERNMENT-USA,OTSEGO COUNTY PUBLIC SAFETY COMMUNICATIONS,1518266720000000,,1518266720000000,,301008986,Otsego County Public Safety Comm,true,
1000060692,NLDZZZ5,INTERCO CONSO-NLD,CZZZ5,INTERCO CONSO,NOKIA SOLUTIONS AND NETWORKS NEDERLAND B.V.,1518266720000000,,1518266720000000,,301000002,Account ID for Internal Customers,,
301010335,,,,,Chongqing Telecom Co. Ltd (ON),1519213588000000,,1519213588000000,,301010335,Chongqing Telecom Co. Ltd (ON),true,
1000025455,JPN8306,DOCOMO,C4380,NTT-JPN,"DOCOMO CS TOKAI, INC.",1518266720000000,,1518266720000000,,301006260,"Docomo CS, Inc.",,
1000015889,THAW868,TEPS TRAN-INDIRECT-THA,CXQFH,TEPS TRAN-INDIRECT-THA,ITALIAN THAI  DEVELOPMENT PUBLIC COMPANY LIMITED,1518266720000000,,1518266720000000,,301008580,Italian Thai Development Public Company,true,
1000014086,CHNW563,TEPS PUB-CN-SOUTH,CXP8D,TEPS PUBLIC SECTOR-CHN,CHINA PRIVATE COMM. BUREAU TIBET BRANCH,1518266720000000,,1518266720000000,,301007994,China Private Comm. Bureau Tibet Branch,true,
1000038678,USAU440,TEPS TRANSPORTATION-USA,CXPI6,TEPS TRANSPORTATION-USA,MTA NYC TRANSIT AUTHORITY,1518266720000000,,1518266720000000,,301006848,Metropolitan Transportation Authority,true,
1000049963,USAV328,TEPS GOVERNMENT-USA,CXPCG,TEPS GOVERNMENT-USA,"LIVINGSTON COUNTY, MI",1518266720000000,,1518266720000000,,301008689,"Livingston County, Mi",true,
NDE80SPS08,,,,,NDE80SPS08,1519213588000000,,1519213588000000,,NDE80SPS08,NDE80SPS08,true,
1000028956,BRA0011,TIM BRASIL,C4684,TELECOM ITALIA-SP-BRA,TIM CELULAR S.A.,1518266720000000,,1518266720000000,,301000190,TIM Celular S.A.,,
1000056234,ITAA95X,NON TRADE-ITA,CXIIT,NON TRADE-ITA,DELO INSTRUMENTS SRL,1518266720000000,,1518266720000000,,301002301,NON TRADE EUR Customers,,
1000037301,NLD9999,OTHER CUSTOMERS IN NETHERLANDS,CNLD9,OTHER CUSTOMERS IN NETHERLANDS,ASR NEDERLAND NV,1519213588000000,,1519213588000000,,301001873,Deactivated fALU customers,,
1000029051,PRT9999,OTHER CUSTOMERS IN PORTUGAL,CPRT9,OTHER CUSTOMERS IN PORTUGAL,ASSOCIACAO DE MUNICIPIOS DA TERRA QUENTE TRANSMONTANA AMTQ,1519213588000000,,1519213588000000,,301001873,Deactivated fALU customers,,
1000049666,JPNX014,TEPS TRAN-INDIRECT-JPN,CXQIK,TEPS TRAN-INDIRECT-JPN,HITACHI KOKUSAI ELECTRIC INC.,1518266720000000,,1518266720000000,,301007552,Hitachi Kokusai Electric Inc.,true,
301006120,,,,,China TieTong Hainan Branch,1519213588000000,,1519213588000000,,301006120,China TieTong Hainan Branch,true,
1000027986,BRA0014,CLARO-SP,C5796,AMERICAMOVIL-BRA,CLARO S.A.,1518266720000000,,1518266720000000,,301001424,Claro S.A. (Brasil),,
1000039314,CHNA67D,NON TRADE-CHN,CXIHI,NON TRADE-CHN,"CTDI TELECOMMUNICATION EQUIPMENT (BEIJING) CO, LTD.",1518266720000000,,1518266720000000,,301000236,NON TRADE China Customers,true,
1000068636,GBRT064,ENTERPRISE-CHAN-GBR,CXRD7,ENTERPRISE-CHAN-GBR,COMPUTACENTER UK LTD,1522041250000000,,1522041250000000,,301036927,Computacenter UK Ltd,true,
1000049550,CHN4012,CHINA UNITED TELECOMMUNICATIONS CORPORATION,C4012,CHINA UNICOM-CHN,CHINA UNITED NETWORK COMMUNICATIONS COMPANY LIMITED RESEARCH INSTITUTE,1518266720000000,,1518266720000000,,301000111,China United Telecommunications Corp.,,
1000023834,MEX0035,BANCOS DE MEXICO,C0650,ENTERPRISE-MEX,BANCO AZTECA SA INSTITUCION DE,1518266720000000,,1518266720000000,,301007026,Banco Azteca S.A.,true,
1000003270,CANZZZ5,INTERCO CONSO-CAN,CZZZ5,INTERCO CONSO,ALCATEL LUCENT CANADA INC.,1518266720000000,,1518266720000000,,301000002,Account ID for Internal Customers,,
1000011094,DNK0026,HI3G,CDNK8,OTHER SERV. PROVIDERS-DNK,HI3G DENMARK APS,1518266720000000,,1518266720000000,,301004579,Hi3G Denmark ApS,true,
1000023167,DNK0088,NORDUNET A/S,CXP8M,VM PUBLIC SECTOR-DNK,NORDUNET A/S,1518266720000000,,1518266720000000,,301031323,Nordunet A/S,true,
1000005247,ESPU217,IPS-OTHER TRANSPORT-ES,CXPEK,VM TRANSPORT-ESP,"AMURRIO FERROCARRIL Y EQUIPOS, S.A.",1518266720000000,,1518266720000000,,301006517,Metro De Madrid S.A.,,
1000012198,CHNW466,CHINA UNICOM-CN-SICHUAN,CXQVI,CHINA UNICOM-SC-CHN,CHINA UNITED TELECOMMUNICATIONS CORPORATION LIMITED SICHUAN BRANCH,1518266720000000,,1518266720000000,,301000086,China Unicom Sichuan Branch,true,
